,Stimulus,Stdev,Subtokens
7461,eclipsed,1.7497795275581802,"[['e', '##c', '##l', '##ip', '##se', '##d'], ['e', '##c', '##l', '##ips', '##ed'], ['e', '##cl', '##ips', '##ed'], ['eclips', '##ed'], ['ecl', '##ips', '##ed'], ['eclipsed'], ['eclipsed'], ['eclipsed'], ['eclipse', '##d']]"
20516,schoolgirls,1.7497795275581802,"[['sc', '##h', '##o', '##ol', '##g', '##ir', '##l', '##s'], ['school', '##g', '##irl', '##s'], ['school', '##gi', '##r', '##l', '##s'], ['school', '##girl', '##s'], ['school', '##gi', '##r', '##ls'], ['schoolgirl', '##s'], ['schoolgirl', '##s'], ['school', '##girl', '##s'], ['school', '##girl', '##s']]"
20525,schoolwork,1.7497795275581802,"[['sc', '##h', '##o', '##ol', '##w', '##or', '##k'], ['school', '##work'], ['school', '##work'], ['school', '##work'], ['school', '##work'], ['schoolwork'], ['schoolwork'], ['schoolwork'], ['school', '##work']]"
22325,snapshots,1.74977952755818,"[['s', '##n', '##ap', '##s', '##h', '##ot', '##s'], ['sn', '##aps', '##h', '##ots'], ['snap', '##sh', '##ots'], ['snapshot', '##s'], ['snaps', '##hot', '##s'], ['snapshots'], ['snapshots'], ['snapshot', '##s'], ['snapshot', '##s']]"
286,airborne,1.7284832429004495,"[['a', '##ir', '##b', '##or', '##n', '##e'], ['air', '##bo', '##r', '##ne'], ['air', '##bor', '##ne'], ['airborne'], ['airborne'], ['airborne'], ['airborne'], ['airborne'], ['airborne']]"
1530,bemoaned,1.7284832429004495,"[['be', '##m', '##o', '##an', '##ed'], ['be', '##m', '##o', '##ane', '##d'], ['be', '##m', '##o', '##ane', '##d'], ['bemo', '##aned'], ['be', '##mo', '##ane', '##d'], ['bemoaned'], ['bemoaned'], ['bemoaned'], ['bemoan', '##ed']]"
4891,constraints,1.7284832429004495,"[['con', '##st', '##ra', '##in', '##t', '##s'], ['const', '##ra', '##int', '##s'], ['const', '##rain', '##ts'], ['constraints'], ['constraints'], ['constraints'], ['constraints'], ['constraints'], ['constraints']]"
5984,dashboard,1.7284832429004495,"[['d', '##as', '##h', '##b', '##o', '##ard'], ['d', '##ash', '##bo', '##ard'], ['d', '##ash', '##board'], ['dashboard'], ['dashboard'], ['dashboard'], ['dashboard'], ['dashboard'], ['dashboard']]"
9009,footsteps,1.7284832429004495,"[['f', '##o', '##ot', '##st', '##ep', '##s'], ['foot', '##st', '##ep', '##s'], ['foot', '##st', '##eps'], ['footsteps'], ['footsteps'], ['footsteps'], ['footsteps'], ['footsteps'], ['footsteps']]"
18182,pronounced,1.7284832429004495,"[['pr', '##on', '##ou', '##n', '##ce', '##d'], ['pro', '##n', '##ounc', '##ed'], ['pro', '##n', '##ounced'], ['pronounced'], ['pronounced'], ['pronounced'], ['pronounced'], ['pronounced'], ['pronounced']]"
20155,safeguard,1.7284832429004495,"[['sa', '##f', '##e', '##g', '##u', '##ard'], ['safe', '##g', '##u', '##ard'], ['safe', '##gu', '##ard'], ['safeguard'], ['safeguard'], ['safeguard'], ['safeguard'], ['safeguard'], ['safeguard']]"
24501,syndrome,1.7284832429004495,"[['s', '##y', '##nd', '##ro', '##m', '##e'], ['sy', '##nd', '##ro', '##me'], ['syn', '##dro', '##me'], ['syndrome'], ['syndrome'], ['syndrome'], ['syndrome'], ['syndrome'], ['syndrome']]"
